created with gta texter vII
version 2000
gtavc
MAIN	CRED119	COLONEL JUAN CORTEZ - ROBERT DAVI
MAIN	CRED120	UMBERTO ROBINA - DANNY TREJO
MAIN	CRED121	PHIL CASSIDY - GARY BUSEY
MAIN	CRED122	MITCH BAKER - LEE MAJORS
MAIN	CRED123	MERCEDES CORTEZ - FAIRUZA BALK
MAIN	CRED124	KENT PAUL - DANNY DYER
MAIN	CRED125	JEZZ TORRENT - KEVIN MCKIDD
MAIN	CRED126	TAXI CONTROLLER - DEBORAH HARRY
MAIN	CRED127	CANDY SUXXX - JENNA JAMESON
MAIN	CRED128	BJ SMITH - LAWRENCE TAYLOR
MAIN	CRED129	AUNTIE POULET - YOUREE CLEOMILI HARRIS
MAIN	CRED130	SUPPLIER - ARMANDO RIESCO
MAIN	CRED131	COUGAR - BLAYNE PERRY
MAIN	CRED132	HILARY - CHARLES TUCKER
MAIN	CRED133	CONGRESSMAN ALEX SHRUB - CHRIS LUCAS
MAIN	CRED134	OLD MAN KELLY - GEORGE DICENZO
MAIN	CRED135	MOTION CAPTURE
MAIN	CRED136	ANIMATED BY
MAIN	CRED137	DIRECTED BY
MAIN	CRED138	PRODUCED BY
MAIN	CRED139	RECORDED AT PERSPECTIVE STUDIOS, BROOKLYN
MAIN	CRED140	MOTION CAPTURE ACTORS
MAIN	CRED141	PEDESTRIAN DIALOGUE
MAIN	CRED142	WRITTEN BY
MAIN	CRED143	DIRECTED BY DAN HOUSER, CRAIG CONNER, MARC FERNANDEZ, AND ALLAN WALKER
MAIN	CRED144	PRODUCED BY RENAUD SEBANNE
MAIN	CRED145	PEDESTRIANS
MAIN	CRED146	ADAM DAVIDSON, ADAM WATKINS, ALEJANDRO K. BROWN, ALEX ANTHONY SIOUKAS, ALEX GARCIA,
MAIN	CRED147	ALICE SALTZMAN, ALISON CIHRA, AMY SALIMA, AMY SALZMAN, ANDREA VIDELA, ANTHONY ATTI,
MAIN	CRED148	ANTHONY RIVERA, BIJAN SHAMS, BLAYNE PERRY, BRETT BISOGNO, BREYE MATA, BRIAN PANEN,
MAIN	CRED149	BROCK VODER, CAREY BERTINI, CHARISSE LAMBERT, CHRIS DIFAT, CHRIS REISENBERGER,
MAIN	CRED150	CHRISTOPHER BRODAY, CHRISTOPHER CARRO, CYNTHIA GREENE, DAMARIES LOPEZ, DAN LEE,
MAIN	CRED151	DAN SCHNEIDER, DAN TOYAMA, DAVID DEAN CHALTFIELD, JR., DAVID HARRISON, DAVID WILEY,
MAIN	CRED152	DEBORAH COLLINS, DEBRANDA CHANEY-GILES, DEMETRA KOUKOULAS, DENISE ROSADO,
MAIN	CRED153	DEVIN BENNETT, DEVIN WINTERBOTTOM, DORIS WOO, DOUGLAS HARRISON, DUNCAN COUTTS,
MAIN	CRED154	DUPE AJAYI, EDWIN AVELLANEDA, ELIZABETH HOWELL, ELIZABETH SATTERWHITE, ERIC NAGLE,
MAIN	CRED155	ESTEBAN KARPLUS, F. FONT, FUTABA HAYASHI, GENE HILGREEN, GERALD COSGROVE,
MAIN	CRED156	GERARD LUNA, GILLIAN TELLING, GREGG CARLUCCI, GREGORY CLERVOIX, GREGORY SCHWEIZER,
MAIN	CRED157	HADLEY TOMICKI, J. ROSSETT, JAMEEL VEGA, JASON JONES, JEFF ROSA, JENNIFER JEMISON,
MAIN	CRED158	JEREMY TAGGERT, JESSICA RIDER, JOSEPH GREENE,JOSEPH HOWELL, KATE DUKICH,
MAIN	CRED159	KEL O'NEILL, KEVIN HOPKINS, LADAWN JAMES, LANCE WILLIAMS, LAURA BUBBLES,
MAIN	CRED160	LAURA PATTERSON, LEE CUMMINGS, LETICIA L. YOUNG, LINDSAY KENNEDY, LISA ORITZ,
MAIN	CRED161	LORNA JORDAN, LUCIO AMADIO, MARCO FERNANDEZ, MARIKO TANAKA, MARLON MATTHEWS,
MAIN	CRED162	MARY TELLING, MASAYOSHI MITSUYAMA, MATTHEW CHUNG, MAX ALLSTADT, MAX BOGDANOV,
MAIN	CRED163	MELISSA ALVAREZ, MICHAEL MAY, MICHAEL ROTHSTEIN, MIGUEL VIDAL, MIKE FEDERLINE,
MAIN	CRED164	NATALIE DESCALZO, N'GAI MEMBERS, NICOLAS MALLO, NOELLE SADLER, NORBERT MORIVAN,
MAIN	CRED165	OSWALD GREENE, JR., PETER MCKAY, PETER APPEL, PRESTON SAVARESE, RAFAEL GONZALES,
MAIN	CRED166	RANDY JOHNSON, REY CONCEPCION, RICHARD KROGER, ROB TIBBS, ROBERT JACKSON,
MAIN	CRED167	ROBERT SCHULER, ROSS A. MCINTYRE, RUSSELL FOREMAN, RUTH NUNEZ, SALVADORE SUAZO,
MAIN	CRED168	SAM WHITE, SANTOS GONZALES, SCOTT SMITH, SEYMOUR FRAILMAN, SPELMAN BRAUMAN,
MAIN	CRED169	STEPHANIE TELLING, STEVE KNEZEVICH, STEVE ROBERT, SUMIKO YASUDA, SUSAN LEWIS,
MAIN	CRED170	SYLVIA COLACIOS, TOMOKO MIYAZAKI, TRON, VERDEL HALE, YVES MONDESIR, ZENO LEINFELDER,
MAIN	CRED171	DAVID BEDDOES, CHRISTINE CHALMERS, BARRY CLARK, NEIL CORBETT, KIM GURNEY, NEIL MEIKLE,
MAIN	CRED172	CASSIE OLIVER, LORRAINE ROY, DAVID WATSON, KEVIN WONG, WILL MORTON
MAIN	CRED175	ADAM DAVIDSON
MAIN	CRED176	LANCE WILLIAMS
MAIN	CRED177	NEIL MCCAFFREY
MAIN	CRED178	LAURA PATERSON
MAIN	CRED179	REY CONCEPCION
MAIN	CRED180	CHARLES HEROLD
MAIN	CRED181	ANDREW GREENWALD
MAIN	CRED182	JAMES MIELKE
MAIN	CRED183	PETER SUCIU
MAIN	CRED184	ALEX ODULIO
MAIN	CRED185	DON NKRUMAH
MAIN	CRED186	KENDALL PITTMAN
MAIN	CRED187	SAL SUAZO
MAIN	CRED188	EREK MATEO
MAIN	CRED189	CHRIS DIFATE
MAIN	CRED190	LEILA MILTON
MAIN	CRED191	DARREN ZOLTOWSKI
MAIN	CRED192	VIRGINIA SMITH
MAIN	CRED193	KEVIN CASSIN
MAIN	CRED194	JASON SHIGEMORI
MAIN	CRED195	KELLY KINSELLA
MAIN	CRED196	MOLLIE STICKNEY
MAIN	CRED197	STANTON SARJEANT
MAIN	CRED198	LAURA WALSH
MAIN	CRED199	MARK GARONE
MAIN	CRED200	JOANNA SLY
MAIN	CRED201	ELIZABETH HOWELL
MAIN	CRED202	ANA HERCULES
MAIN	CRED203	SHIRLEY IRICK
MAIN	CRED204	KASHONA FIELDS
MAIN	CRED205	JOEL M. LILJE
MAIN	CRED206	JOHN DIBENEDETTO
MAIN	CRED207	NANCY GILES
MAIN	CRED208	RYAN CROY
MAIN	CRED209	JENNIFER KOLBE
MAIN	CRED210	LIAM BURKE
MAIN	CRED211	SIGRID PREISSL
MAIN	CRED212	ANITA FITZSIMONS
MAIN	CRED213	PHILIPPA RASELLI
MAIN	CRED214	WIL QUESNEL
MAIN	CRED215	FALKO BURKERT
MAIN	CRED216	SARA SEWELL
MAIN	CRED217	RADIO STATIONS AND MUSIC
MAIN	CRED218	MUSIC CONSULTANCY
MAIN	CRED219	SOUNDTRACK CO-ORDINATOR
MAIN	CRED220	TERRY DONOVAN
MAIN	CRED221	PRODUCER FOR ROCKSTAR GAMES
MAIN	CRED222	DAN HOUSER AND LAZLOW
MAIN	CRED223	PRODUCER FOR ROCKSTAR NORTH
MAIN	CRED224	ENGLISH BEN
MAIN	CRED225	PHPMAYAN
MAIN	CRED226	LAZLOW
MAIN	CRED227	DJ BANTER AND IMAGING
MAIN	CRED228	WRITTEN BY DAN HOUSER AND LAZLOW
MAIN	CRED229	FLASH FM
MAIN	CRED230	SPECIAL THANKS TO
MAIN	CRED231	TOMMY MOTTOLA,
MAIN	CRED232	MICHELLE ANTHONY,
MAIN	CRED233	STEVE BARNETT,
MAIN	CRED234	CHUCK FLECKENSTEIN,
MAIN	CRED235	RITA LIBERATOR
MAIN	CRED236	MARTIN & CLAIRE LOGAN
MAIN	CRED237	SANDRA HUTTON
MAIN	CRED238	CHRISTINE DAVIDSON
MAIN	CRED239	ALAN, RED & BIGFOOT
MAIN	CRED240	LE T
MAIN	CRED241	COLIN DONALD
MAIN	CRED242	KERRY STALLWOOD
MAIN	CRED243	ALAN MCGREGOR
MAIN	CRED244	CHRIS MORTON
MAIN	CRED245	EMIL BUSSE
MAIN	CRED246	EMILY BAILLIE
MAIN	CRED247	KEVIN ARCHIBALD
MAIN	CRED248	MORAG KERR
MAIN	CRED249	CATH WALKER
MAIN	CRED250	ISO BAR
MAIN	CRED251	WATERLINE
MAIN	CRED252	NEWS CAFE
MAIN	CRED253	BUDGET VIDEO RENTALS
MAIN	CRED254	LORNA'S SCOOTER
MAIN	CRED255	GARETH MURFIN
MAIN	CRED256	ADDITIONAL ART
MAIN	CRED257	TONY PORTER
MAIN	CRED258	CRAIG MOORE
MAIN	CRED259	CUT SCENE LIP-SYNC ANIMATION
MAIN	CRED260	COSGROVE HALL FILMS
MAIN	CRED261	PRODUCER - OWEN BALLHATCHET
MAIN	CRED262	SENIOR ANIMATOR - JON TURNER
MAIN	CRED263	ANIMATORS - RICHARD DRUMM
MAIN	CRED264	DAVE BROWN
MAIN	CRED265	MAIR THOMAS
MAIN	CRED266	PRASHANT PATEL
MAIN	CRED267	AUDIO TECHNOLOGY CONSULTANT
MAIN	CRED268	RIK EDE FOR GAMESOUND LTD.
MAIN	CRED269	DTS INTEGRATION SUPPORT
MAIN	CRED270	TED LAVERTY FOR DTS
MAIN	CRED271	CHRIS GREER FOR DTS
MAIN	CRED272	JASON PAGE FOR SCEE
MAIN	CRED273	RESEARCH AND ANALYSIS
MAIN	CRED274	VROCK
MAIN	CRED275	DJ: LAZLOW AS HIMSELF
MAIN	CRED276	IMAGING VOICE-JOE KELLY
MAIN	CRED277	IMAGING PRODUCTION-JONATHAN HANST
MAIN	CRED278	WAVE 103
MAIN	CRED279	DJ: ADAM FIRST-JAMIE CANFIELD
MAIN	CRED280	IMAGING VOICE-JEN SWEENEY
MAIN	CRED281	IMAGING PRODUCTION-JONATHAN HANST
MAIN	CRED282	FEVER 105
MAIN	CRED283	DJ: OLIVER 'LADYKILLER' BISCUIT-JULIUS DYSON
MAIN	CRED284	IMAGING VOICE MALE-ED MCMANN
MAIN	CRED285	IMAGING VOICE FEMALE-SHAWNEE SMITH
MAIN	CRED286	IMAGING PRODUCTION- LISTEN KITCHEN
MAIN	CRED287	EMOTION 98.3
MAIN	CRED288	DJ: FERNANDO- FRANK CHAVEZ
MAIN	CRED289	IMAGING VOICE-JEN SWEENEY
MAIN	CRED290	IMAGING PRODUCTION-JONATHAN HANST
MAIN	CRED291	RADIO ESPANTOSO
MAIN	CRED292	DJ: PEPE-TONY CHILRODES
MAIN	CRED293	WILDSTYLE
MAIN	CRED294	DJ: MISTER MAGIC AS HIMSELF
MAIN	CRED295	IMAGING VOICE-FRANK SILVESTRO
MAIN	CRED296	IMAGING PRODUCTION-LAZLOW
MAIN	CRED297	KCHAT
MAIN	CRED298	WRITTEN BY DAN HOUSER AND LAZLOW
MAIN	CRED299	PRODUCED AND EDITED BY LAZLOW
MAIN	CRED300	DJ AMY SHECKENHAUSEN -LEYNA WEBER
MAIN	CRED301	JEZ TORRENT-KEVIN MCKIDD
MAIN	CRED302	MANDY -COLLEEN CORBETT
MAIN	CRED303	MICHELLE CARAPADIS-MARY BIRDSONG
MAIN	CRED304	MR.ZOO-CARL DOWLING
MAIN	CRED305	GETHSEMANEE-LYNN LIPTON
MAIN	CRED306	CLAUDE MAGINOT-JOHN MAUCERI
MAIN	CRED307	BJ SMITH-LAWRENCE TAYLOR
MAIN	CRED308	THOR-FRANK FAVA
MAIN	CRED309	RADIO CALLERS
MAIN	CRED310	COUZIN ED, JOSH CLARK, JASON BUHRMESTER, JUAN ALLER, WAYNE OLIVER, SUSAN LEWIS, GILLIAN TELLING, TOM MURRAY, MIKE FERRANTE SR., EMMANUEL GOLDSTEIN, DAN HOUSER, NICK MANDELOS, GERRY COSGROVE, MIKE PALERMO, PORKCHOP, KEITH BROADAS
MAIN	CRED311	LEWIS, GILLIAN TELLING, TOM MURRAY, MIKE FERRANTE SR., EMMANUEL GOLDSTEIN,
MAIN	CRED312	DAN HOUSER, NICK MANDELOS, GERRY COSGROVE, MIKE PALERMO, PORKCHOP,
MAIN	CRED313	KEITH BROADAS
MAIN	CRED314	VCPR
MAIN	CRED315	WRITTEN BY DAN HOUSER AND LAZLOW
MAIN	CRED316	PRODUCED BY LAZLOW
MAIN	CRED317	MAURICE CHAVEZ-PHILLIP ANTHONY RODRIGUEZ
MAIN	CRED318	JONATHAN FREELOADER- PATRICK OLSEN
MAIN	CRED319	MICHELLE MONTANIUS-KELLY GUEST
MAIN	CRED320	REP. ALEX SHRUB- CHRIS LUCAS
MAIN	CRED321	CALLUM CRAYSHAW- SEAN MODICA
MAIN	CRED322	JOHN F. HICKORY- LJ GANSEN
MAIN	CRED323	PASTOR RICHARDS- DAVID GREEN
MAIN	CRED324	JAN BROWN- MAUREEN SILLIMAN
MAIN	CRED325	BARRY STARK- RENAUD SEBBANE
MAIN	CRED326	JENNY LOUISE CRAB- MARY BIRDSONG
MAIN	CRED327	KONSTANTINOS SMITH- KONSTANTINOS.COM
MAIN	CRED328	JEREMY ROBARD-PETER SILVESTRO
MAIN	CRED329	RADIO COMMERCIALS
MAIN	CRED330	WRITTEN BY DAN HOUSER AND LAZLOW
MAIN	CRED331	PRODUCED BY LAZLOW
MAIN	CRED332	ADDITIONAL JINGLES PRODUCED BY CRAIG CONNER
MAIN	CRED333	COMMERCIAL VOICES:
MAIN	CRED334	ADAM DAVIDSON, ALEX ANTHONY, ALICE SALTZMAN, AMY SALZMAN, KATE DUKICH,
MAIN	CRED335	ARAN RONICLE, BARB JONES, BEN KRECH, BRIAN THOMAS, BROCK YODER, CHRIS
MAIN	CRED336	FERRANTE, CRAIG CONNER, DAVE RYAN, DAVID GREEN, DORIS WOO, DOUGLAS
MAIN	CRED337	HARRISON, ED MCMANN, FRANK CHAVEZ, FRANK FAVA, GENE HILGREEN, GREG
MAIN	CRED338	SCHWEIZER, HUNTER PLATIN, JAMES FERRANTE, JEFF BERLIN, JEFF ROSA, JOE KELLY,
MAIN	CRED339	JOHN MAUCERI, JOSH CLARK, JULIE WEMYSS, KEVIN STRALEY, KIM GURNEY, LANCE
MAIN	CRED340	WILLIAMS, LAURA PATERSON, LAZLOW, LISA ORTIZ, LORNA JORDAN, LUCIEN JONES,
MAIN	CRED341	MAUREEN SILLIMAN, MIKE FERRANTE JR., PETE GUSTIN, PETER SILVESTRO, RAFF
MAIN	CRED342	CROLLA, RANDY JOHNSON, RICHARD KRUGER, RON REEVE, SHELLEY MILLER, SKY, TJ ALLARD
MAIN	CRED344	NYC, TRACK 9 STUDIOS, NYC,
MAIN	CRED345	WEDDINGTON MULTIMEDIA, LOS ANGELES,
MAIN	CRED346	THANKS TO AXEL ERICSON AND WON LEE AT DIGITAL ARTS, PAUL VASQUEZ AT TRACK 9 STUDIOS, JOHN BOWEN AND JOHN HASSLER AT SYNC SOUND
MAIN	CRED347	MARK LLOYD
MAIN	CRED348	TIM BATES
MAIN	CRED349	KIT BROWN
MAIN	CRED350	ANDY MASON
MAIN	CRED351	PHIL DEANE
MAIN	CRED352	PHIL ALEXANDER
MAIN	CRED353	MATT HEWITT
MAIN	CRED354	DENBY GRACE
MAIN	CRED355	ANTOINE CABROL
MAIN	CRED356	JONOTHAN STONES
MAIN	CRED357	MIKE BLACKBURN
MAIN	CRED358	TIM MCGAFF
MAIN	CRED359	LEE JOHNSON
MAIN	CRED360	HENDRIK LESSER
MAIN	CRED361	PASQUALE STACCHIOTTI
MAIN	CRED362	ENRIQUE FERNANDEZ
MAIN	CRED363	PAUL BYERS
MAIN	CRED364	MIKE EMENY
MAIN	CRED365	ROB DUNKIN
MAIN	CRED366	CHARLIE KINLOCH
MAIN	CRED367	KEVIN HOBSON
MAIN	CRED368	JIM CREE
MAIN	CRED369	JOHN MCCARDLE
MAIN	CRED370	DAVID MURDOCH
MAIN	CRED371	CHRIS BROWN
MAIN	CRED372	PAUL GREEN
MAIN	CRED373	KYLE MILNE
MAIN	CRED374	KEVIN YUN
MAIN	CRED375	ERICK COBBS
MAIN	CRED376	RANDY BLAKE
MAIN	CRED377	BRANDON LIM
MAIN	CRED378	BRANDON FENOL
MAIN	CRED379	MICHAEL MANOLE
MAIN	CRED380	ALETHEIA SIMONSON
MAIN	CRED381	JOHN JANSEN
MAIN	CRIMRA	~g~Criminal rating:
MAIN	CR_1	Crane cannot lift this vehicle.
MAIN	CTUTOR	Press the ~h~~k~~TOGGLE_SUBMISSIONS~ button~w~ to toggle Vigilante missions on or off.
MAIN	CTUTOR2	Press the ~h~~k~~TOGGLE_SUBMISSIONS~ button~w~ to toggle Vigilante missions on or off.
MAIN	CUB2_10	~g~You are supposed to be killing Haitians, not Cubans.
MAIN	CUBAN	Cuban Hermes
MAIN	CUBAN1	CUBAN MISSION 1
MAIN	CUBAN2	CUBAN MISSION 2
MAIN	CUBAN3	CUBAN MISSION 3
MAIN	CUBAN4	CUBAN MISSION 4
MAIN	CUBANM	THE CUBAN GANG MISSIONS
MAIN	CUBJET	Cuban Jetmax
MAIN	CUB_1	Showtime
MAIN	CUB_2	Bullets And Suitcases
MAIN	CUB_3	Sabotage of Haitians
MAIN	CUB_4	Valuable Truck
MAIN	CUNTY	New clothes delivered to the Vercetti Estate!
MAIN	CVT_ERR	You have run out of disk space. Please make some space on your harddisk before continuing. Press ESC to cancel.
MAIN	CVT_MSG	Converting textures to optimal format for your video card
MAIN	C_ESCP	~g~The suspect has escaped!
MAIN	C_FAIL	Vigilante mission ended!
MAIN	C_KILLS	CRIMINALS KILLED: ~1~
MAIN	C_VIGIL	VIGILANTE BONUS!!
MAIN	DAYPLC	Daily police spending
MAIN	DAYSPS	Days passed in game
MAIN	DBINST	Double insane stunt
MAIN	DBPINS	Perfect double insane stunt
MAIN	DEAD	WASTED!
MAIN	DEB_0	Mission Selector by CrafyDMC!
MAIN	DEB_1	EUGENE1 - What a Ride!
MAIN	DEB_10	BLACK4 - An Unexpected Ambush
MAIN	DEB_11	BLACK5 - The Starfish Katana Massacre
MAIN	DEB_12	BLACK6 - Liberation
MAIN	DEB_13	BLACK7 - Under The Scope
MAIN	DEB_14	BLACK8 - Destruction Evidence
MAIN	DEB_15	BLACK9 - World Threat
MAIN	DEB_16	BLACK10 - Teamwork
MAIN	DEB_17	FINAL - Out-of-towners
MAIN	DEB_18	UMBER1 - Showtime
MAIN	DEB_19	UMBER2 - Bullet And Suitcases
MAIN	DEB_2	EUGENE2 - The Setup
MAIN	DEB_20	UMBER3 - The Sabotage of Haitian's
MAIN	DEB_21	RICO1 - A Valuable Truck
MAIN	DEB_22	RICO2 - Brothers 4 Life
MAIN	DEB_23	RICO3 - Naval Warfare
MAIN	DEB_24	MOWEE1 - Pimp Fiction
MAIN	DEB_25	MOWEE2 - Retribution
MAIN	DEB_26	MOWEE3 - New Man, New Problem
MAIN	DEB_27	MOWEE4 - Take Out
MAIN	DEB_28	DRUG1 - Take It Back
MAIN	DEB_29	DRUG2 - Downfall
MAIN	DEB_3	EUGENE3 - Grocery !risis
MAIN	DEB_30	DRUG3 - Scarface
MAIN	DEB_4	EUGENE4 - Retrieve
MAIN	DEB_5	EUGENE5 - New Case
MAIN	DEB_6	EUGENE6 - Snatch
MAIN	DEB_7	BLACK1 - The Basics
MAIN	DEB_8	BLACK2 - First Hit
MAIN	DEB_9	BLACK3 - Waste The Wife: Part 1
MAIN	DEB_B	CLOSED BETA TEST
MAIN	DEB_K	Use the LEFT and RIGHT keys to scroll through the missions. Use the SHIFT key to select. Use the F or ENTER key to exit
MAIN	DEB_M	VER. 0.8
MAIN	DEC	Dec
MAIN	DED_CRI	Criminals wasted
MAIN	DEFDT	--:---:---- --:--:--
MAIN	DELUXO	Deluxo
MAIN	DESPERA	Desperado
MAIN	DINGHY	Dinghy
MAIN	DIRTRNG	DIRTRING
MAIN	DISTBIK	Dist. traveled by bike (miles)
MAIN	DISTBIM	Distance traveled by bike (m)
MAIN	DISTBOA	Dist. traveled by boat (miles)
MAIN	DISTBOM	Distance traveled by boat (m)
MAIN	DISTGOL	Dist. traveled by golf cart (miles)
MAIN	DISTGOM	Distance traveled by golf cart (m)
MAIN	DISTHEL	Dist. traveled by helicopter (miles)
MAIN	DISTHEM	Distance traveled by helicopter (m)
MAIN	DOCKS	Viceport
MAIN	DODO	Dodo
MAIN	DODO_FT	You flew for ~1~ seconds!
MAIN	DTOWN	Downtown
MAIN	ENFORCR	Enforcer
MAIN	ESPERAN	Esperanto
MAIN	EXIT_1	Press the ~h~~k~~PED_SPRINT~ ~w~button to exit.
MAIN	FAGGIO	Faggio
MAIN	FBICAR	FBI Washington
MAIN	FBIRANC	FBI Rancher
MAIN	FEA_2SP	2 Speakers
MAIN	FEA_3DH	AUDIO HARDWARE
MAIN	FEA_4SP	More than 2 speakers
MAIN	FEA_ADP	AUTO-DETECT HARDWARE
MAIN	FEA_CHA	Changing audio output to STEREO. Please wait...
MAIN	FEA_CHD	Warning! You are changing from STEREO output to DTS. Please wait...
MAIN	FEA_CTD	~g~Warning! This feature requires DTS compatible hardware to be connected. ~g~Proceed?
MAIN	FEA_DSM	Warning! This savegame is set to use DTS. This requires DTS compatible hardware to be connected. Please select whether you want to proceed using DTS or STEREO output.
MAIN	FEA_DTS	DTS
MAIN	FEA_EAR	Headphones
MAIN	FEA_FM0	WILDSTYLE
MAIN	FEA_FM1	FLASH FM
MAIN	FEA_FM2	KCHAT
MAIN	FEA_FM3	FEVER 105
MAIN	FEA_FM4	VROCK
MAIN	FEA_FM5	VCPR
MAIN	FEA_FM6	ESPANTOSO
MAIN	FEA_FM7	EMOTION 98.3
MAIN	FEA_FM8	WAVE 103
MAIN	FEA_MP3	MP3 PLAYER
MAIN	FEA_MPB	MP3 VOLUME BOOST
MAIN	FEA_MUS	MUSIC VOLUME
MAIN	FEA_NAH	NO AUDIO HARDWARE
MAIN	FEA_NM3	NO MP3 FILES FOUND
MAIN	FEA_NON	RADIO OFF
MAIN	FEA_OUT	Output
MAIN	FEA_RSS	Radio station
MAIN	FEA_SFX	SFX VOLUME
MAIN	FEA_SPK	SPEAKERS CONFIGURATION
MAIN	FEA_ST	Stereo
MAIN	FEB	Feb
MAIN	FEC_ABR	Accelerate, Brake or Reverse
MAIN	FEC_ACC	Accelerate
MAIN	FEC_ACL	Vehicle Accelerate
MAIN	FEC_ANS	~g~Action
MAIN	FEC_ATT	Attack or Fire weapon
MAIN	FEC_BAC	~g~Backwards
MAIN	FEC_BRA	Brake or Reverse
MAIN	FEC_BRK	Vehicle Brake
MAIN	FEC_BSP	BSPACE
MAIN	FEC_CAM	Camera modes
MAIN	FEC_CAW	Car weapon
MAIN	FEC_CCF	Configuration
MAIN	FEC_CCM	Center Camera Behind player.
MAIN	FEC_CDP	Controller Display
MAIN	FEC_CEN	~g~Center camera
MAIN	FEC_CF1	Setup 1
MAIN	FEC_CF2	Setup 2
MAIN	FEC_CF3	Setup 3
MAIN	FEC_CF4	Setup 4
MAIN	FEC_CLE	Cycle Weapon Left
MAIN	FEC_CLK	CAPSLOCK
MAIN	FEC_CMM	Common Controls
MAIN	FEC_CMP	COMBO: LOOK L+R
MAIN	FEC_CMR	~g~Change camera
MAIN	FEC_CMS	Change camera mode all situations.
MAIN	FEC_CR3	Crouch (L3 button)
MAIN	FEC_CRD	Change Radio Station
MAIN	FEC_CRI	Cycle Weapon Right
MAIN	FEC_CRO	~g~Crouch
MAIN	FEC_CSU	Controller Setup
MAIN	FEC_CWL	Cycle Weapon left
MAIN	FEC_CWR	Cycle Weapon right
MAIN	FEC_DBG	DEBUG MENU
MAIN	FEC_DLF	~g~Delete Failed.
MAIN	FEC_DLL	DEL
MAIN	FEC_DOT	NUM .
MAIN	FEC_DWA	DOWN
MAIN	FEC_EEX	~g~Enter+exit
MAIN	FEC_END	END
MAIN	FEC_ENT	Enter/Exit Vehicle
MAIN	FEC_ENV	Enter vehicle
MAIN	FEC_ERI	Error! One or more control actions are not bound to a key or button. Please check all control actions are set
MAIN	FEC_ETR	ENT
MAIN	FEC_EXV	Enter and exit vehicle
MAIN	FEC_FIR	~g~Fire
MAIN	FEC_FNC	F~1~
MAIN	FEC_FOR	~g~Forward
MAIN	FEC_FPC	First person camera
MAIN	FEC_FPO	1st Person Weapons
MAIN	FEC_FPR	Controls For First Person
MAIN	FEC_FWS	NUM /
MAIN	FEC_HAB	Hand brake
MAIN	FEC_HBR	Vehicle Handbrake
MAIN	FEC_HME	HOME
MAIN	FEC_HND	~g~Handbrake
MAIN	FEC_HO3	Horn (L3 button)
MAIN	FEC_HOR	~g~Horn
MAIN	FEC_HRN	~g~Horn
MAIN	FEC_IBT	-
MAIN	FEC_ILU	Invert Look in 1st Person
MAIN	FEC_INC	In car
MAIN	FEC_IRT	INS
MAIN	FEC_IVH	Invert Mouse Horizontally:
MAIN	FEC_IVV	INVERT MOUSE VERTICALLY
MAIN	FEC_JBO	JOY ~1~
MAIN	FEC_JMP	~g~Jump
MAIN	FEC_JOY	Joystick
MAIN	FEC_JUM	Jump
MAIN	FEC_LAL	LALT
MAIN	FEC_LB	Look behind
MAIN	FEC_LB1	Look
MAIN	FEC_LB2	behind
MAIN	FEC_LB3	Look behind
MAIN	FEC_LB4	Look behind (R3 button)
MAIN	FEC_LBA	~g~Look behind
MAIN	FEC_LBC	Use Look Left With Look Right.
MAIN	FEC_LBH	Look Behind Vehicle
MAIN	FEC_LCT	LCTRL
MAIN	FEC_LDN	1st Person Look Down
MAIN	FEC_LDU	~g~Look Down
MAIN	FEC_LEF	~g~Left
MAIN	FEC_LFA	LEFT
MAIN	FEC_LKL	First Person Look Left
MAIN	FEC_LKT	Lock Target
MAIN	FEC_LL	Look left
MAIN	FEC_LLF	Look Left of Vehicle
MAIN	FEC_LOF	Look forward
MAIN	FEC_LOL	~g~Look left
MAIN	FEC_LOR	~g~Look right
MAIN	FEC_LR	Look right
MAIN	FEC_LRG	Look Right of Vehicle
MAIN	FEC_LRT	First Person Look Right
MAIN	FEC_LSF	LSHIFT
MAIN	FEC_LUD	~g~Look Up
MAIN	FEC_LUN	~g~Load Unsuccessful. File Corrupted, Please delete.
MAIN	FEC_LUP	1st Person Look Up
MAIN	FEC_LWD	LWIN
MAIN	FEC_MIN	NUM -
MAIN	FEC_MOU	Mouse Settings
MAIN	FEC_MOV	Movement
MAIN	FEC_MSH	MOUSE SENSITIVITY
MAIN	FEC_MSL	LMB
MAIN	FEC_MSM	MMB
MAIN	FEC_MSR	RMB
MAIN	FEC_MWB	MS WHEEL DN
MAIN	FEC_MWF	MS WHEEL UP
MAIN	FEC_MXO	MXB1
MAIN	FEC_MXT	MXB2
MAIN	FEC_NA	NA
MAIN	FEC_NLK	NUMLOCK
MAIN	FEC_NMN	NUM~1~
MAIN	FEC_NTR	~g~Next target
MAIN	FEC_NUM	NUM
MAIN	FEC_NUS	NOT USED
MAIN	FEC_NWE	~g~Next weapon
MAIN	FEC_OJS	Only One Joystick Buttons per action allowed
MAIN	FEC_OKK	O.K.
MAIN	FEC_OMS	Only One Mouse Keys Allowed
MAIN	FEC_ONF	On foot
MAIN	FEC_ORR	or
MAIN	FEC_PAD	Gamepad
MAIN	FEC_PAS	Pause
MAIN	FEC_PAU	Pause
MAIN	FEC_PED	Controls On Foot
MAIN	FEC_PFR	Fire Weapon
MAIN	FEC_PGD	PGDN
MAIN	FEC_PGU	PGUP
MAIN	FEC_PJP	Ped Jump
